centro_titular|centro_nombre|distancia|centro_educativo_centrico
OSCAR DIEZ RODRIGALVAREZ|LA GRAN FAMILIA|0.0|1
PADRES AGUSTINOS|SAN AGUSTIN|0.0|1
PADRES AGUSTINOS RECOLETOS|AGUSTINIANO|0.0|1
PADRES BENEDICTINOS|COLEGIO-ESCOLANIA SANTO DOMINGO DE SILOS|0.0|1
PADRES CAPUCHINOS|SAN ANTONIO|0.0|1
PADRES CARMELITAS, PROVINCIA BETICA|SAN JOSE DE BEGOÑA|0.0|1
PADRES FRANCISCANOS MENORES CONVENTUALES|SAN BUENAVENTURA|0.0|1
PADRES FRANCISCANOS TERCERA ORDEN REGULAR|RAIMUNDO LULIO|0.0|1
PADRES PASIONISTAS|SAN GABRIEL|0.0|1
PADRES REDENTORISTAS|GAMO DIANA|0.0|1
PADRES SALESIANOS|SANTO DOMINGO SAVIO|0.0|1
PADRES SOMASCOS|APOSTOL SANTIAGO|0.0|1
PADRES TERCIARIOS CAPUCHINOS|SANTA RITA|0.0|1
PAIDES, S.L.|PAIDES|0.0|1
PAIDOPOLIS, S.A.|LOS SAUCES|0.0|1
PALOMA GONZALEZ GONZALEZ|AGARIMO|0.0|1
PARQUE CONDE DE ORGAZ S.L.|PARQUE CONDE DE ORGAZ|0.0|1
PARROQUIA CRUCIFIXION DEL SEÑOR|NAZARET|0.0|1
PARROQUIA DE NUESTRA SEÑORA DEL ROSARIO DE FATIMA|NUESTRA SEÑORA DE FATIMA|0.0|1
PARROQUIA DE SAN IGNACIO DE LOYOLA|SAN IGNACIO DE LOYOLA|0.0|1
PARROQUIA DE SAN JAIME APOSTOL|SAN JAIME APOSTOL|0.0|1
PARROQUIA DE SAN PEDRO APOSTOL|SAN PEDRO APOSTOL|0.0|1
PARROQUIA DE SAN SIMON Y SAN JUDAS|SAN SIMON Y SAN JUDAS|0.0|1
PARROQUIA DE SAN VICTOR|SAN VICTOR|0.0|1
PARROQUIA DE STA.ROSALIA|SANTA ROSALIA|0.0|1
PARROQUIA NUESTRA SEÑORA DE LOS DOLORES|NUESTRA SEÑORA DE LOS DOLORES|0.0|1
PATRICIA BRAVO ESCUDERO|EL ABETO|0.0|1
PATRICIA MARIN GOMEZ / LAURA GARCIA GONZALEZ (47046300F)|LA GUARDE DEL HUERTO|0.0|1
PATRONATO DE HUERFANOS DE LA ARMADA|HUERFANOS DE LA ARMADA|0.0|1
PATRONATO HUERFANOS DEL EJECITO DEL AIRE N.SRA.DE LORETO|NUESTRA SEÑORA DE LORETO|0.0|1
PATRONATO MUNICIPAL|UNIVERSIDAD POPULAR MIGUEL DELIBES|0.0|1
PATRONATO PADRE PULGAR|SAGRADO CORAZON|0.0|1
PEDRO PINEDO CANTON|ARIES|0.0|1
PELANCHA, S.L.|JAUJA|4247.405355037355|1
PELANCHA, S.L.|JAUJA|4247.405355037355|1
PEQUEÑO PRINCIPE SOC.COOP.LTDA.|PEQUEÑO PRINCIPE|0.0|1
PEREZ AGUIAR, S.L.|LA CASA DE LA PRADERA|717.7090287853428|1
PEREZ AGUIAR, S.L.|YELLOWSTONE|717.7090287853428|1
PILAR ALBA DE DIEGO|COLORINES|0.0|1
PINARES LLANOS, S.L.|EL DUENDE|0.0|1
PINOCHO EDUCACION, S.L. UNIPERSONAL|PINOCHO|0.0|1
POMME D'API, S.L.|ECOLE MATERNELLE FRANÇAISE POMME D'API (FRANCES)|0.0|1
PRACTIVOX, S.L.|PRACTIVOX|0.0|1
PROACACIAS EDUCACIÓN,  S. L., SDAD. UNIPERSONAL|LAS ACACIAS|0.0|1
PROBAL XXI, S.L.L.|BALMES|0.0|1
PROFES.ASOCIADOS COL.STA.CRUZ SDAD.COOP.LDA.|SANTA CRUZ|0.0|1
PROLICON, S.A.|LICEO CONSUL|0.0|1
PROLOVE, S.A.|LOPE DE VEGA|0.0|1
PROMOCION DE JARDINES DE INFANCIA, S.A.|PROJARDIN RETIRO|3742.90392609822|1
PROMOCION DE JARDINES DE INFANCIA, S.A.|PROJARDIN BRUSELAS|4034.683729860309|0
PROMOCION DE JARDINES DE INFANCIA, S.A.|PROJARDIN DELICIAS|4126.795803041736|0
PROMOCION DE JARDINES DE INFANCIA, S.A.|PROJARDIN MADRID-2|5372.757969608904|0
PROMOCION DE JARDINES DE INFANCIA, S.A.|PROJARDIN POZUELO|8366.449402225542|0
PROMOCION DE JARDINES DE INFANCIA, S.A. (PROJARDIN, S.A.)|PROJARDIN RIVAS|0.0|1
PROMOCION DE JARDINES DE INFANCIA, S.A. (PROJARDIN,S.A.)|PROJARDIN VENTAS|0.0|1
PROMOCION DE JARDINES DE INFANCIA, S.A.(PROJARDIN)|PROJARDIN PINAR|0.0|1
PROMOROZAS, S.L.|MONTERROZAS 06|0.0|1
PROSCIENCIA, SDAD. COOP. MADRILEÑA|ALKOR|0.0|1
PROSCIENCIA, SOCIEDAD COOPERATIVA MADRILEÑA|VILLALKOR|0.0|1
PROVINCIA AGUSTINIANA MATRITENSE|REAL COLEGIO ALFONSO XII|0.0|1
PROVINCIA AGUSTINIANA MATRITENSE-PADRES AGUSTINOS|VALDELUZ|0.0|1
PROVINCIA DE HERMANOS MENORES CAPUCHINOS DE ESPAÑA|SAGRADO CORAZON|0.0|1
PROYECTOS DE EDUCACION INFANTIL LA OCA LOCA, S.L.|LA OCA LOCA|0.0|1
PUNTA GALEA S.A.|CENTRO EDUCATIVO PUNTA GALEA|0.0|1
REAL FEDERACION ESPAÑOLA DE FUTBOL|CIUDAD DEL FUTBOL|0.0|1
RELIGIOSAS CARMELITAS MISIONERAS|SANTA TERESA|0.0|1
RELIGIOSAS COMENDADORAS DE SANTIAGO|COMENDADORAS DE SANTIAGO|0.0|1
RELIGIOSAS DE JESUS MARIA|JESUS MARIA-NUESTRA SEÑORA CARIDAD DEL COBRE|1244.210816363237|1
RELIGIOSAS DE JESUS MARIA|JESUS MARIA|1579.2666722952183|0
RELIGIOSAS DE JESUS MARIA|JESUS MARIA|2711.7428999733083|0
RELIGIOSAS DE LA ASUNCION|REAL COLEGIO SANTA ISABEL-LA ASUNCION|3901.5017763821565|1
RELIGIOSAS DE LA ASUNCION|ASUNCION-VALLECAS|4284.035299159786|0
RELIGIOSAS DE LA ASUNCION|ASUNCION CUESTABLANCA|7626.14398704263|0
RELIGIOSAS DE LA COMPAÑÍA EL SALVADOR|MATER SALVATORIS|0.0|1
RELIGIOSAS DE LA ORDEN DE NTRA. SRA. DE LA MERCED|NUESTRA SEÑORA DE LA MERCED|0.0|1
RELIGIOSAS DE LA ORDEN DE NTRA.SRA.DE LA MERCED|MADRES MERCEDARIAS DE D. JUAN DE ALARCON|0.0|1
RELIGIOSAS DE LA PUREZA DE MARIA|PUREZA DE MARIA|0.0|1
RELIGIOSAS DE LA UNION CRISTIANA DE SAINT CHAUMOND|UNION CHRETIENNE DE ST.CHAUMOND (FRANC.)|0.0|1
RELIGIOSAS DE LOS SANTOS ANGELES CUSTODIOS|RAFAELA YBARRA|0.0|1
RELIGIOSAS DE MARIA IANUA COELI|VIRGEN DE LA ALMUDENA|0.0|1
RELIGIOSAS DE MARIA INMACULADA|MARIA INMACULADA|2475.6329381482133|1
RELIGIOSAS DE MARIA INMACULADA|MARIA INMACULADA|2710.8798284771574|0
RELIGIOSAS DE MARIA INMACULADA|LOPEZ VICUÑA|4926.761489840763|0
RELIGIOSAS ESCLAVAS DE CRISTO REY|CRISTO REY|0.0|1
RELIGIOSAS ESCLAVAS DEL AMOR MISERICORDIOSO|AMOR MISERICORDIOSO|0.0|1
RELIGIOSAS FILIPENSES|NUESTRA SEÑORA DE LAS VICTORIAS|12527.490900016652|1
RELIGIOSAS FILIPENSES|SAGRADO CORAZON DE JESUS|12527.490900016652|1
RELIGIOSAS HERMANAS COMPAÑÍA DEL SALVADOR|MATER SALVATORIS|0.0|1
RELIGIOSAS HIJAS DE CRISTO REY|CRISTO REY|0.0|1
RELIGIOSAS HIJAS DE LA DIVINA PASTORA|NATIVIDAD DE NUESTRA SEÑORA|0.0|1
RELIGIOSAS HIJAS DE MARIA AUXILIADORA|COLEGIO ESCUELAS SANTISIMO SACRAMENTO|0.0|1
RELIGIOSAS MARIA INMACULADA MISIONERAS CLARETIANAS|MATER INMACULATA|0.0|1
RELIGIOSAS OPERARIAS DEL DIVINO MAESTRO|EL AVE MARIA|0.0|1
RELIGIOSAS REPARADORAS DEL SAGRADO CORAZON DE JESUS|SAGRADO CORAZON REPARADORAS|0.0|1
RELIGIOSAS SIERVAS DEL EVANGELIO|NAZARET|0.0|1
RELIGIOSAS TEATINAS DE LA INMACULADA CONCEPCION|NUESTRA SEÑORA DE LA PROVIDENCIA|4009.66248579603|1
RELIGIOSAS TEATINAS DE LA INMACULADA CONCEPCION|NUESTRA SEÑORA DE LA PROVIDENCIA|4009.66248579603|1
RELIGIOSAS TEATINAS DE LA INMACULADA CONCEPCIÓN|NUESTRA SEÑORA DE LA PROVIDENCIA|0.0|1
RELIGIOSOS SALESIANOS DE SAN JUAN BOSCO|SALESIANOS PASEO DE EXTREMADURA|0.0|1
RESIDENCIAL SENIOR 2000, S.L.U.|MICARE|0.0|1
RETAMAR, S.A.|RETAMAR|0.0|1
RICO & CAMACHO. S.L.|ARCO IRIS INFANTIL|0.0|1
ROCIO BLAZQUEZ REDONDO|LOS PITUS|0.0|1
RODRIGO FRANCO ROLDAN|CLAVE DE SOLES|0.0|1
ROSARIO MOLINA MARTIN|CUCU-TRAS|0.0|1
ROSARIO Y MARGARITA BURGOS PEREZ|SANTA MARIA|0.0|1
ROSE Y SILVIA, S.L. UNIPERSONAL|KIDDY LANE SCHOOL|0.0|1
RUBEN DEL RIO DE MIGUEL|SANTA CECILIA|0.0|1
RUNNYMEDE COLLEGE, S.A.|RUNNYMEDE COLLEGE (BRITANICO)|0.0|1
S.DÍAZ, A.F.ALCÓN, M.I.FERNÁNDEZ, C.MENA, P.LÓPEZ, M.J.RICO|MARIA MONTESSORI I|68.11754546370561|1
S.DÍAZ, A.F.ALCÓN, M.I.FERNÁNDEZ, C.MENA, P.LÓPEZ, M.J.RICO|MONTESSORI II|68.11754546370561|1
SACERDOTES DEL CORAZON DE JESUS(PP.REPARADORES)|FRAY LUIS DE LEON|0.0|1
SAIJA ROMERO, S.L.|COLORINES|0.0|1
SAINT CHARLES COLLEGE, S.L.|ESCUELA EUROPEA AYUDANTES DE DIRECCION|0.0|1
SAN JOAQUIN Y SANTA ANA, S.A.|COLEGIO ANA PELLEGRINI|0.0|1
SAN JOSE-LUCERO, SDAD. COOP. MADRILEÑA|SAN JOSE-LUCERO|0.0|1
SANTA GEMA SERVICIOS EDUCATIVOS, S. L.|SANTA GEMA GALGANI|0.0|1
SANTA MARIA DE LOS PINOS, S.L.|SANTA MARIA DE LOS PINOS|0.0|1
SARA CALVO NIETO|ARCO IRIS MIRADOR|0.0|1
SARA HERNANDEZ SANCHEZ|DON MIKI|0.0|1
SARA TESTILLANO BESNARD|JARQUE|0.0|1
SCIENTIA SCHOOL, S.L.|MENGUAL|0.0|1
SDAD. COOP. DE ENSEÑANZA ARGANZUELA, SDAD. COOP. MADRILEÑA|LICEO IBERICO|0.0|1
SDAD. COOP. MADRILEÑA DE ENSEÑANZA COLEGIO ESPIRITU SANTO|ESPIRITU SANTO|0.0|1
SDAD. COOP. MADRILEÑA HELICON|HELICON|0.0|1
SDAD. COOP. MADRILEÑA LOS ANGELES|LOS ANGELES|0.0|1
SEBAS, S.L.|SAN SEBASTIAN|0.0|1
SECULSA (ENSEÑANZA Y CULTURA S.A.)|COLEGIO SENARA|0.0|1
SEK EL CASTILLO, S.L.|COLEGIO INTERNACIONAL SEK-EL CASTILLO|0.0|1
SEK SAN ILDEFONSO, S.L.|SEK-SANTA ISABEL|0.0|1
SEK- CIUDALCAMPO S.L., SOCIEDAD UNIPERSONAL|COLEGIO INTERNACIONAL SEK-CIUDALCAMPO|0.0|1
SERVICIO MADRILEÑO DE SALUD|ESCUELA DE FORMACION ESPEC. IMAGEN DIAG. HOSPITAL CLINICO SAN CARLOS|0.0|1
SERVICIOS EDUCATIVOS ALTERNIA, S.L.|ALTERNIA|0.0|1
SERYMAR ARCO IRIS, S.L.|ARCO IRIS|0.0|1
SIERVAS DE LOS POBRES, HIJAS SAGRADO CORAZON DE JESUS|JESUS NIÑO|0.0|1
SIERVAS DE SAN JOSE|NAZARET|0.0|1
SIGFREDO DIAZ ALVAREZ|SIGFREDO|0.0|1
SILVIA HERNÁNDEZ MARTÍNEZ|EL BOSQUE DE PULGARCITO|0.0|1
SOC.SAN FRANCISCO DE SALES, CONGREGACION SALESIANA|EL PILAR|0.0|1
SOCIEDAD COOPERATIVA MADRILEÑA MIRASUR|MIRASUR|0.0|1
SOCIEDAD COOPERATIVA MADRILEÑA TEIDE-HEASE|TEIDE II|2566.0899135541827|1
SOCIEDAD COOPERATIVA MADRILEÑA TEIDE-HEASE|TEIDE IV|5106.4838957718885|0
SOCIEDAD COOPERATIVA MADRILEÑA TEIDE-HEASE|HEASE|5884.547344056678|0
SOCIEDAD DE ENSEÑANZA COLEGIO ÁGORA, S.L.|AGORA|0.0|1
SOCIEDAD EDUCATIVA ARGANZUELA, S.L.|DOS PARQUES|0.0|1
SOCIEDAD EDUCATIVA REINADO, S.L. UNIPERSONAL|REINADO DEL CORAZON DE JESUS|0.0|1
SOCIEDAD UNIPERSONAL ESCUELA SUPERIOR DE FORMACION, S.L.|ESCUELA SUPERIOR DE FORMACION|0.0|1
SONIA MARÍA CERQUEIRAS TORRADO Y ARÁNZAZU LÓPEZ LÓPEZ|FANTASY SCHOOL|0.0|1
SOTO MESA, S.L.|SOTO MESA|0.0|1
ST. ANNE'S SCHOOL, S.A.|SAINT ANNE'S SCHOOL (BRITANICO)|0.0|1
ST. ANNE'S SCHOOL, S.A.|SANTA ANA|0.0|1
SUSANA EDURNE PÉREZ ESTURO|LUNALUNERA|0.0|1
SUSANA GARCIA SCHÖRDTER|MI PRIMER COLE 3|0.0|1
SUSANA Y PALOMA SORIANO MONGE|NENE'S|0.0|1
TAMAJ SDAD.COOP.|LOS ALAMOS|0.0|1
TANIA FERREZ LOPEZ|LAR|0.0|1
TAO, SDAD. COOP. L.DE PEDAGOGIA TERAPEUTICA|TAO (CENTRO DE PEDAGOGIA TERAPEUTICA)|0.0|1
TECNICAS INTEGRALES DE EDUCACION Y OCIO, S.L.|LUNA LUNERA|0.0|1
TENAVA EDUCATION, S.L.|LA CASA DEL RIO - MIRIAM|0.0|1
TERCIARIAS FRANCISCANAS PURISIMA CONCEPCION|SAN JOSE|0.0|1
TERCIARIOS CAPUCHINOS NUESTRA MADRE DE LOS DOLORES|FUNDACION CALDEIRO|0.0|1
TERESA SANTOS CURIEL|LA CASA DE LOS HERMANITOS|0.0|1
THE BRITISH COUNCIL SCHOOL|COL. BRITANICO DE MADRID EN SOMOSAGUAS|0.0|1
THE ENGLISH MONTESSORI SCHOOL S.A.|THE ENGLISH MONTESSORI SCHOOL (BRITANICO)|0.0|1
THE ENGLISH MONTESSORI SCHOOL, S.A.|T.E.M.S.|0.0|1
TODO PARA LA INFANCIA. S.L.|TODO PARA LA INFANCIA|0.0|1
TRINITY COLLEGE GROUP OF SPAIN, S.L.|TRINITY COLLEGE BOADILLA|0.0|1
U. AUTONOMA DE MADRID|UNIVERSIDAD AUTONOMA DE MADRID||1
U. CARLOS III|UNIVERSIDAD CARLOS III||1
U. COMPLUTENSE DE MADRID|UNIVERSIDAD COMPLUTENSE DE MADRID|0.0|1
U. DE ALCALA DE HENARES|UNIVERSIDAD DE ALCALA DE HENARES||1
U. POLITECNICA DE MADRID|UNIVERSIDAD POLITECNICA DE MADRID||1
UNION DE CENTROS DE ENSEÑANZA S.A.|SAN JOSE|0.0|1
UNION DE IGLESIAS CRISTIANAS ADVENTISTAS DEL SEPTIMO DIA ESP|TIMON|0.0|1
UNIVERSIDAD AUTONOMA DE MADRID|BÄRBEL INHELDER|0.0|1
UNIVERSIDAD DE TECNOLOGIA Y EMPRESA, S.A.|INTERNACIONAL NUEVO CENTRO|0.0|1
V3M PROYECTO MICOS, S.L.|MICOS|0.0|1
VALDECAS SOCIEDAD COOPERATIVA|VALDECÁS|0.0|1
VALRISCO, S.L.L.|EL VALLE|0.0|1
VANESSA YANES GONZALEZ|OZITO PANDA|0.0|1
VILLA DE NAVALCARNERO,SDAD.COOP.MAD.DE ENSEÑANZA DETRABAJO|VILLA DE NAVALCARNERO|0.0|1
VIRGEN DEL PARQUE, S.L.|VIRGEN DEL PARQUE|0.0|1
VIRGINIA FERNANDEZ TOMICO|JARDIIMAR|0.0|1
VIRGINIA ROYO ESQUÍDEZ|KAIRE-MI COLE|0.0|1
VIRGINIA SANCHEZ DIAZ|PEQUEÑAS PROMESAS|0.0|1
WILLOUGHBY COLLEGE, S.A.|WILLOUGHBY COLLEGE|0.0|1
ZAZUAR,  SDAD. COOP. MADRILEÑA|ZAZUAR|0.0|1
ZAZUAR, S.L.|ZAZUAR I|132.98966125229435|1
ZAZUAR, S.L.|ZAZUAR II|132.98966125229435|1
